:START_ID,:END_ID,:TYPE
MakeMyTrip,"New Delhi,Non-U.S.",HQ_LOCATION
Salesforce,SF Bay Area,HQ_LOCATION
Superloop,"Brisbane,Non-U.S.",HQ_LOCATION
Docly,"London,Non-U.S.",HQ_LOCATION
Shopify,"Ottawa,Non-U.S.",HQ_LOCATION
Mozilla,SF Bay Area,HQ_LOCATION
Eatsy,"Singapore,Non-U.S.",HQ_LOCATION
Glossier,New York City,HQ_LOCATION
Thriver,"Toronto,Non-U.S.",HQ_LOCATION
Vesta,Atlanta,HQ_LOCATION
Booking.com,"Amsterdam,Non-U.S.",HQ_LOCATION
Buy.com / Rakuten,SF Bay Area,HQ_LOCATION
Procore,Los Angeles,HQ_LOCATION
Swiggy,"Bengaluru,Non-U.S.",HQ_LOCATION
Zeitgold,"Berlin,Non-U.S.",HQ_LOCATION
Checkr,SF Bay Area,HQ_LOCATION
LinkedIn,SF Bay Area,HQ_LOCATION
Lighter Capital,Seattle,HQ_LOCATION
Curefit,"Bengaluru,Non-U.S.",HQ_LOCATION
Optimizely,SF Bay Area,HQ_LOCATION
Skyscanner,"Edinburgh,Non-U.S.",HQ_LOCATION
Yelp,SF Bay Area,HQ_LOCATION
Bizongo,"Mumbai,Non-U.S.",HQ_LOCATION
Zilingo,"Singapore,Non-U.S.",HQ_LOCATION
PaySense,"Mumbai,Non-U.S.",HQ_LOCATION
Funding Circle,SF Bay Area,HQ_LOCATION
The Wing,New York City,HQ_LOCATION
Sharethrough,SF Bay Area,HQ_LOCATION
Kongregate,SF Bay Area,HQ_LOCATION
Havenly,Denver,HQ_LOCATION
G2,Chicago,HQ_LOCATION
Katerra,SF Bay Area,HQ_LOCATION
Bounce,"Bengaluru,Non-U.S.",HQ_LOCATION
Argo AI,"Munich,Non-U.S.",HQ_LOCATION
Bossa Nova,SF Bay Area,HQ_LOCATION
New Relic,Portland,HQ_LOCATION
GoDaddy,Austin,HQ_LOCATION
Sonos,New York City,HQ_LOCATION
Gojek,"Jakarta,Non-U.S.",HQ_LOCATION
ScaleFactor,Austin,HQ_LOCATION
Dark,SF Bay Area,HQ_LOCATION
Intuit,SF Bay Area,HQ_LOCATION
WeWork,"London,Non-U.S.",HQ_LOCATION
Atlas Obscura ,New York City,HQ_LOCATION
Navi,"Bengaluru,Non-U.S.",HQ_LOCATION
PaisaBazaar,"Gurugram,Non-U.S.",HQ_LOCATION
Grab,"Singapore,Non-U.S.",HQ_LOCATION
Splunk,SF Bay Area,HQ_LOCATION
Redox,Madison,HQ_LOCATION
Uber,"Amsterdam,Non-U.S.",HQ_LOCATION
SynapseFI,SF Bay Area,HQ_LOCATION
ScaleFocus,"Sofia,Non-U.S.",HQ_LOCATION
Branch,New York City,HQ_LOCATION
Her Campus Media,Boston,HQ_LOCATION
Integrate.ai,"Toronto,Non-U.S.",HQ_LOCATION
The Athletic,SF Bay Area,HQ_LOCATION
Ethos Life,SF Bay Area,HQ_LOCATION
Lastline,SF Bay Area,HQ_LOCATION
Builder,Los Angeles,HQ_LOCATION
Monzo,"London,Non-U.S.",HQ_LOCATION
Kitty Hawk,SF Bay Area,HQ_LOCATION
SpotHero,Chicago,HQ_LOCATION
Credit Sesame,SF Bay Area,HQ_LOCATION
Circ,"Berlin,Non-U.S.",HQ_LOCATION
Rivian,Detroit,HQ_LOCATION
Fundbox,SF Bay Area,HQ_LOCATION
Descartes Labs,Santa Fe,HQ_LOCATION
MakerBot,New York City,HQ_LOCATION
Stitch Fix,SF Bay Area,HQ_LOCATION
MakeMyTrip,"Gurugram,Non-U.S.",HQ_LOCATION
CrowdStreet,Portland,HQ_LOCATION
Brex,SF Bay Area,HQ_LOCATION
Loftium,Seattle,HQ_LOCATION
BookMyShow,"Mumbai,Non-U.S.",HQ_LOCATION
TrueCar,Los Angeles,HQ_LOCATION
StubHub,SF Bay Area,HQ_LOCATION
Culture Amp,"Melbourne,Non-U.S.",HQ_LOCATION
The Sill,New York City,HQ_LOCATION
Instructure,Salt Lake City,HQ_LOCATION
Ebanx,"Curitiba,Non-U.S.",HQ_LOCATION
Uber,Bengaluru,HQ_LOCATION
Bluprint,Denver,HQ_LOCATION
Acorns,Portland,HQ_LOCATION
CarDekho,"Gurugram,Non-U.S.",HQ_LOCATION
Teamwork,"Cork,Non-U.S.",HQ_LOCATION
Cvent,Washington D.C.,HQ_LOCATION
PickYourTrail,"Chennai,Non-U.S.",HQ_LOCATION
Glitch,New York City,HQ_LOCATION
Ola,"Bengaluru,Non-U.S.",HQ_LOCATION
Samsara,SF Bay Area,HQ_LOCATION
Stay Alfred,Spokane,HQ_LOCATION
SoFi,SF Bay Area,HQ_LOCATION
ShareChat,"Bengaluru,Non-U.S.",HQ_LOCATION
Intercom,SF Bay Area,HQ_LOCATION
Livspace,"Bengaluru,Non-U.S.",HQ_LOCATION
Pollen,"London,Non-U.S.",HQ_LOCATION
Dotscience,"London,Non-U.S.",HQ_LOCATION
Uber,SF Bay Area,HQ_LOCATION
Agoda,"Singapore,Non-U.S.",HQ_LOCATION
Swiggy,"Bengaluru,Non-U.S.",HQ_LOCATION
WeWork,"New Delhi,Non-U.S.",HQ_LOCATION
Rubrik,SF Bay Area,HQ_LOCATION
Intapp,SF Bay Area,HQ_LOCATION
Magicbricks,"Noida,Non-U.S.",HQ_LOCATION
Zomato,"Gurugram,Non-U.S.",HQ_LOCATION
Lendingkart,"Ahmedabad,Non-U.S.",HQ_LOCATION
Lattice,SF Bay Area,HQ_LOCATION
Cruise,SF Bay Area,HQ_LOCATION
Quartz,New York City,HQ_LOCATION
Integral Ad Science,New York City,HQ_LOCATION
Ridecell,SF Bay Area,HQ_LOCATION
Veem,SF Bay Area,HQ_LOCATION
Deliv,SF Bay Area,HQ_LOCATION
Mercos,"Joinville,Non-U.S.",HQ_LOCATION
Kickstarter,New York City,HQ_LOCATION
Intersect,"Toronto,Non-U.S.",HQ_LOCATION
Mode Analytics,SF Bay Area,HQ_LOCATION
Stone,"Sao Paulo,Non-U.S.",HQ_LOCATION
Zeus Living,SF Bay Area,HQ_LOCATION
Mixpanel,SF Bay Area,HQ_LOCATION
Hireology,Chicago,HQ_LOCATION
Top Hat,"Toronto,Non-U.S.",HQ_LOCATION
Revolut,"London,Non-U.S.",HQ_LOCATION
Cadre,New York City,HQ_LOCATION
N26,New York City,HQ_LOCATION
Jump,New York City,HQ_LOCATION
Glassdoor,SF Bay Area,HQ_LOCATION
Numbrs,"Zurich,Non-U.S.",HQ_LOCATION
Flywire,Boston,HQ_LOCATION
SalesLoft,Atlanta,HQ_LOCATION
Tally,SF Bay Area,HQ_LOCATION
Uber,SF Bay Area,HQ_LOCATION
Validity,Boston,HQ_LOCATION
Flatiron School,New York City,HQ_LOCATION
Rubicon Project,Los Angeles,HQ_LOCATION
Segment,SF Bay Area,HQ_LOCATION
Airbnb,SF Bay Area,HQ_LOCATION
Juul,SF Bay Area,HQ_LOCATION
Andela,New York City,HQ_LOCATION
Stack Overflow,New York City,HQ_LOCATION
Pipedrive,"Tallinn,Non-U.S.",HQ_LOCATION
Workable,Boston,HQ_LOCATION
CureFit,"Bengaluru,Non-U.S.",HQ_LOCATION
Careem,"Dubai,Non-U.S.",HQ_LOCATION
Oriente,"Hong Kong,Non-U.S.",HQ_LOCATION
Veriff,"Tallinn,Non-U.S.",HQ_LOCATION
Element AI,"Montreal,Non-U.S.",HQ_LOCATION
Deputy,"Sydney,Non-U.S.",HQ_LOCATION
Loopio,"Toronto,Non-U.S.",HQ_LOCATION
Trax,"Tel Aviv,Non-U.S.",HQ_LOCATION
LiveTiles,New York City,HQ_LOCATION
OYO,"London,Non-U.S.",HQ_LOCATION
Namely,New York City,HQ_LOCATION
Culture Trip,"London,Non-U.S.",HQ_LOCATION
Sandbox VR,SF Bay Area,HQ_LOCATION
Virtudent,Boston,HQ_LOCATION
Monese,"Lisbon,Non-U.S.",HQ_LOCATION
TheSkimm,New York City,HQ_LOCATION
Bullhorn,Boston,HQ_LOCATION
Care.com,Boston,HQ_LOCATION
Lyft,SF Bay Area,HQ_LOCATION
WeWork,SF Bay Area,HQ_LOCATION
Kayak / OpenTable,Stamford,HQ_LOCATION
Kitopi,New York City,HQ_LOCATION
Lime,SF Bay Area,HQ_LOCATION
Transfix,New York City,HQ_LOCATION
TripAdvisor,Boston,HQ_LOCATION
Renmoney,"Lagos,Non-U.S.",HQ_LOCATION
Deliveroo,"London,Non-U.S.",HQ_LOCATION
App Annie,SF Bay Area,HQ_LOCATION
OpenX,Los Angeles,HQ_LOCATION
PayJoy,SF Bay Area,HQ_LOCATION
Shipsi,Los Angeles,HQ_LOCATION
Automation Anywhere,SF Bay Area,HQ_LOCATION
JetClosing,Seattle,HQ_LOCATION
OYO,"Sao Paulo,Non-U.S.",HQ_LOCATION
Stoqo,"Jakarta,Non-U.S.",HQ_LOCATION
Submittable,Missoula,HQ_LOCATION
Divergent 3D,Los Angeles,HQ_LOCATION
Ada Support,"Toronto,Non-U.S.",HQ_LOCATION
UPshow,Chicago,HQ_LOCATION
Lighter Capital,Seattle,HQ_LOCATION
Horizn Studios,"Berlin,Non-U.S.",HQ_LOCATION
Welkin Health,SF Bay Area,HQ_LOCATION
Jiobit,Chicago,HQ_LOCATION
TutorMundi,"Sao Paulo,Non-U.S.",HQ_LOCATION
StockX,Detroit,HQ_LOCATION
Zenefits,SF Bay Area,HQ_LOCATION
Sisense,New York City,HQ_LOCATION
Oscar Health,New York City,HQ_LOCATION
Simon Data,New York City,HQ_LOCATION
Magic Leap,Miami,HQ_LOCATION
When I Work,Minneapolis,HQ_LOCATION
Ike,SF Bay Area,HQ_LOCATION
Swiggy,"Bengaluru,Non-U.S.",HQ_LOCATION
Paytm,"New Delhi,Non-U.S.",HQ_LOCATION
Lending Club,SF Bay Area,HQ_LOCATION
Houzz,SF Bay Area,HQ_LOCATION
Casper,New York City,HQ_LOCATION
RealSelf,Seattle,HQ_LOCATION
Freshbooks,"Toronto,Non-U.S.",HQ_LOCATION
Patreon,SF Bay Area,HQ_LOCATION
Lambda School,SF Bay Area,HQ_LOCATION
Politico / Protocol,Washington D.C.,HQ_LOCATION
Bringg,"Tel Aviv,Non-U.S.",HQ_LOCATION
Klook,"Hong Kong,Non-U.S.",HQ_LOCATION
ConsenSys,New York City,HQ_LOCATION
GumGum,Los Angeles,HQ_LOCATION
Kueski,"Guadalajara,Non-U.S.",HQ_LOCATION
Movidesk,"Blumenau,Non-U.S.",HQ_LOCATION
Zum,SF Bay Area,HQ_LOCATION
Komodo Health,SF Bay Area,HQ_LOCATION
Forward,SF Bay Area,HQ_LOCATION
BlackBuck,"Bengaluru,Non-U.S.",HQ_LOCATION
ContaAzul,"Joinville,Non-U.S.",HQ_LOCATION
Greenhouse Software,New York City,HQ_LOCATION
QuintoAndar,"Sao Paulo,Non-U.S.",HQ_LOCATION
Loft,"Sao Paulo,Non-U.S.",HQ_LOCATION
Zilingo,"Singapore,Non-U.S.",HQ_LOCATION
Labster,"Copenhagen,Non-U.S.",HQ_LOCATION
Sweetgreen,Los Angeles,HQ_LOCATION
People.ai,SF Bay Area,HQ_LOCATION
Tor,Boston,HQ_LOCATION
CarGurus,Boston,HQ_LOCATION
Funding Societies,"Singapore,Non-U.S.",HQ_LOCATION
CleverTap,"Mumbai,Non-U.S.",HQ_LOCATION
Opendoor,SF Bay Area,HQ_LOCATION
GoPro,SF Bay Area,HQ_LOCATION
Shop101,"Mumbai,Non-U.S.",HQ_LOCATION
Zume,SF Bay Area,HQ_LOCATION
Carta,SF Bay Area,HQ_LOCATION
Akulaku,"Jakarta,Non-U.S.",HQ_LOCATION
Parsable,SF Bay Area,HQ_LOCATION
Kodiak Robotics,SF Bay Area,HQ_LOCATION
Tulip Retail,"Toronto,Non-U.S.",HQ_LOCATION
Trove Recommerce,SF Bay Area,HQ_LOCATION
The RealReal,SF Bay Area,HQ_LOCATION
TouchBistro,"Toronto,Non-U.S.",HQ_LOCATION
Envoy,SF Bay Area,HQ_LOCATION
VSCO,SF Bay Area,HQ_LOCATION
Skillz,SF Bay Area,HQ_LOCATION
DataStax,SF Bay Area,HQ_LOCATION
Xerpa,"Sao Paulo,Non-U.S.",HQ_LOCATION
Groupon,Chicago,HQ_LOCATION
Zoox,SF Bay Area,HQ_LOCATION
Neon,"Sao Paulo,Non-U.S.",HQ_LOCATION
EasyPost,SF Bay Area,HQ_LOCATION
Clearbanc,"Toronto,Non-U.S.",HQ_LOCATION
Meow Wolf,Santa Fe,HQ_LOCATION
Frontdesk,Milwaukee,HQ_LOCATION
BeeTech,"Sao Paulo,Non-U.S.",HQ_LOCATION
Built In,Chicago,HQ_LOCATION
NuoDB,Boston,HQ_LOCATION
Rhumbix,SF Bay Area,HQ_LOCATION
Atsu,Seattle,HQ_LOCATION
Geekwire,Seattle,HQ_LOCATION
Yelp,SF Bay Area,HQ_LOCATION
Monzo,Las Vegas,HQ_LOCATION
OneTrust,Atlanta,HQ_LOCATION
Omie,"Sao Paulo,Non-U.S.",HQ_LOCATION
Domo,Salt Lake City,HQ_LOCATION
Matterport,SF Bay Area,HQ_LOCATION
Clinc,Ann Arbor,HQ_LOCATION
Mejuri,"Toronto,Non-U.S.",HQ_LOCATION
Code42,Minneapolis,HQ_LOCATION
Lighthouse Labs,"Toronto,Non-U.S.",HQ_LOCATION
LoopMe,"London,Non-U.S.",HQ_LOCATION
Eventbrite,SF Bay Area,HQ_LOCATION
Meesho,"Bengaluru,Non-U.S.",HQ_LOCATION
Scoop,SF Bay Area,HQ_LOCATION
Unison,SF Bay Area,HQ_LOCATION
Lever,SF Bay Area,HQ_LOCATION
Unbabel,"Lisbon,Non-U.S.",HQ_LOCATION
Button,New York City,HQ_LOCATION
Eden / Managed By Q,New York City,HQ_LOCATION
Quantcast,SF Bay Area,HQ_LOCATION
BVAccel,San Diego,HQ_LOCATION
VideoAmp,Los Angeles,HQ_LOCATION
Kenoby,"Sao Paulo,Non-U.S.",HQ_LOCATION
Connected,"Toronto,Non-U.S.",HQ_LOCATION
GetNinjas,"Sao Paulo,Non-U.S.",HQ_LOCATION
Spyce,Boston,HQ_LOCATION
Toast,Boston,HQ_LOCATION
ezCater,Boston,HQ_LOCATION
Sage Therapeutics,Boston,HQ_LOCATION
Redfin,Seattle,HQ_LOCATION
Branch Metrics,SF Bay Area,HQ_LOCATION
Newfront Insurance,SF Bay Area,HQ_LOCATION
Ibotta,Denver,HQ_LOCATION
Virta Health,SF Bay Area,HQ_LOCATION
Away,New York City,HQ_LOCATION
MediaMath,New York City,HQ_LOCATION
Group Nine Media,New York City,HQ_LOCATION
Payfactors,Boston,HQ_LOCATION
Nav,Salt Lake City,HQ_LOCATION
Metromile,SF Bay Area,HQ_LOCATION
Rock Content,"Belo Horizonte,Non-U.S.",HQ_LOCATION
BounceX,New York City,HQ_LOCATION
C6 Bank,"Sao Paulo,Non-U.S.",HQ_LOCATION
Wordstream,Boston,HQ_LOCATION
Cogito,Boston,HQ_LOCATION
BusBud,"Montreal,Non-U.S.",HQ_LOCATION
Borrowell,"Toronto,Non-U.S.",HQ_LOCATION
PerkSpot,Chicago,HQ_LOCATION
Astra,SF Bay Area,HQ_LOCATION
Iflix,"Kuala Lumpur,Non-U.S.",HQ_LOCATION
Gympass,"Sao Paulo,Non-U.S.",HQ_LOCATION
Sojern,SF Bay Area,HQ_LOCATION
MaxMilhas,"Belo Horizonte,Non-U.S.",HQ_LOCATION
Minted,SF Bay Area,HQ_LOCATION
Velodyne Lidar,SF Bay Area,HQ_LOCATION
Zoox,SF Bay Area,HQ_LOCATION
Traveloka,"Jakarta,Non-U.S.",HQ_LOCATION
Arrive Logistics,Austin,HQ_LOCATION
Salsify,Boston,HQ_LOCATION
Jetty,New York City,HQ_LOCATION
D2iQ,SF Bay Area,HQ_LOCATION
Bustle Digital Group,New York City,HQ_LOCATION
Bustle Digital Group,New York City,HQ_LOCATION
Opencare,"Toronto,Non-U.S.",HQ_LOCATION
Anagram,Los Angeles,HQ_LOCATION
G/O Media Group,New York City,HQ_LOCATION
DSCO,Salt Lake City,HQ_LOCATION
Tripbam,Dallas,HQ_LOCATION
Avantage Entertainment,Minneapolis,HQ_LOCATION
MindBody,San Luis Obispo,HQ_LOCATION
Katerra,SF Bay Area,HQ_LOCATION
Ritual,"Toronto,Non-U.S.",HQ_LOCATION
ClassPass,New York City,HQ_LOCATION
eGym,"Munich,Non-U.S.",HQ_LOCATION
Voi,"Stockholm,Non-U.S.",HQ_LOCATION
Industrious,New York City,HQ_LOCATION
1stdibs,New York City,HQ_LOCATION
ThirdLove,SF Bay Area,HQ_LOCATION
Latch,New York City,HQ_LOCATION
The Predictive Index,Boston,HQ_LOCATION
Shuttl,"New Delhi,Non-U.S.",HQ_LOCATION
Jobcase,Boston,HQ_LOCATION
Copper,SF Bay Area,HQ_LOCATION
Dynamic Signal,SF Bay Area,HQ_LOCATION
FiscalNote,Washington D.C.,HQ_LOCATION
Sauce Labs,SF Bay Area,HQ_LOCATION
Humu,SF Bay Area,HQ_LOCATION
TripleLift,New York City,HQ_LOCATION
Coding Dojo,Seattle,HQ_LOCATION
Instamojo,"Bengaluru,Non-U.S.",HQ_LOCATION
Synergysuite,Salt Lake City,HQ_LOCATION
Booksy,SF Bay Area,HQ_LOCATION
Flymya,"Yangon,Non-U.S.",HQ_LOCATION
PatientPop,Los Angeles,HQ_LOCATION
Showpad,Chicago,HQ_LOCATION
Highsnobiety,"Berlin,Non-U.S.",HQ_LOCATION
Earnin,SF Bay Area,HQ_LOCATION
Wonolo,SF Bay Area,HQ_LOCATION
Acko,"Mumbai,Non-U.S.",HQ_LOCATION
Moovel,Portland,HQ_LOCATION
Aqua Security,"Tel Aviv,Non-U.S.",HQ_LOCATION
Crayon,Boston,HQ_LOCATION
Pana,Denver,HQ_LOCATION
Sensibill,"Toronto,Non-U.S.",HQ_LOCATION
Usermind,Seattle,HQ_LOCATION
Incredible Health,SF Bay Area,HQ_LOCATION
KeepTruckin,SF Bay Area,HQ_LOCATION
AdRoll,Salt Lake City,HQ_LOCATION
Rover,Seattle,HQ_LOCATION
Turo,SF Bay Area,HQ_LOCATION
uShip,Austin,HQ_LOCATION
SkySlope,Sacramento,HQ_LOCATION
Siteimprove,Minneapolis,HQ_LOCATION
AngelList,SF Bay Area,HQ_LOCATION
Zenoti,Seattle,HQ_LOCATION
DialSource,Sacramento,HQ_LOCATION
Thumbtack,SF Bay Area,HQ_LOCATION
RigUp,Austin,HQ_LOCATION
FabHotels,"New Delhi,Non-U.S.",HQ_LOCATION
Hibob,"Tel Aviv,Non-U.S.",HQ_LOCATION
PeerStreet,Los Angeles,HQ_LOCATION
Maven,Seattle,HQ_LOCATION
Blume Global,SF Bay Area,HQ_LOCATION
Catalant,Boston,HQ_LOCATION
Starship Technologies,"Tallinn,Non-U.S.",HQ_LOCATION
Loftsmart,New York City,HQ_LOCATION
Caliva,SF Bay Area,HQ_LOCATION
Iris Nova,New York City,HQ_LOCATION
ZipRecruiter,Los Angeles,HQ_LOCATION
Amplero,Seattle,HQ_LOCATION
Polarr,SF Bay Area,HQ_LOCATION
TravelTriangle,"Gurugram,Non-U.S.",HQ_LOCATION
WeWork,New York City,HQ_LOCATION
OneWeb,"London,Non-U.S.",HQ_LOCATION
Bird,Los Angeles,HQ_LOCATION
HOOQ,"Singapore,Non-U.S.",HQ_LOCATION
Everlane,SF Bay Area,HQ_LOCATION
DataRobot,Boston,HQ_LOCATION
Restaurant365,Los Angeles,HQ_LOCATION
Blueground,New York City,HQ_LOCATION
Knotel,New York City,HQ_LOCATION
Getaround,SF Bay Area,HQ_LOCATION
Zipcar,Boston,HQ_LOCATION
Mogo,"Vancouver,Non-U.S.",HQ_LOCATION
DISCO,Austin,HQ_LOCATION
Raken,San Diego,HQ_LOCATION
Bench,"Vancouver,Non-U.S.",HQ_LOCATION
Loft,"Sao Paulo,Non-U.S.",HQ_LOCATION
Oh My Green,SF Bay Area,HQ_LOCATION
Bevi,Boston,HQ_LOCATION
Textio,Seattle,HQ_LOCATION
Opal,Portland,HQ_LOCATION
ThirdLove,New York City,HQ_LOCATION
B8ta,SF Bay Area,HQ_LOCATION
Fareportal,"Gurugram,Non-U.S.",HQ_LOCATION
Puppet,Portland,HQ_LOCATION
Ecobee,"Toronto,Non-U.S.",HQ_LOCATION
Passport,Charlotte,HQ_LOCATION
Peerspace,SF Bay Area,HQ_LOCATION
GoSpotCheck,Denver,HQ_LOCATION
Consider.co,SF Bay Area,HQ_LOCATION
TripActions,SF Bay Area,HQ_LOCATION
Lyric,SF Bay Area,HQ_LOCATION
Rangle,"Toronto,Non-U.S.",HQ_LOCATION
O'Reilly Media,SF Bay Area,HQ_LOCATION
WanderJaunt,SF Bay Area,HQ_LOCATION
OutboundEngine,Austin,HQ_LOCATION
Wonderschool,SF Bay Area,HQ_LOCATION
Overtime,New York City,HQ_LOCATION
Jama,Portland,HQ_LOCATION
Element Analytics,SF Bay Area,HQ_LOCATION
Sonder,SF Bay Area,HQ_LOCATION
Takl,Nashville,HQ_LOCATION
Foodsby,Minneapolis,HQ_LOCATION
Zeus Living,SF Bay Area,HQ_LOCATION
TravelBank,SF Bay Area,HQ_LOCATION
Compass,New York City,HQ_LOCATION
Convene,New York City,HQ_LOCATION
Leafly,Seattle,HQ_LOCATION
The Guild,Austin,HQ_LOCATION
Drip,Salt Lake City,HQ_LOCATION
GrayMeta,Los Angeles,HQ_LOCATION
Triplebyte,SF Bay Area,HQ_LOCATION
Ladder Life,SF Bay Area,HQ_LOCATION
Flywheel Sports,New York City,HQ_LOCATION
Peek,Salt Lake City,HQ_LOCATION
CTO.ai,"Vancouver,Non-U.S.",HQ_LOCATION
Yonder,Austin,HQ_LOCATION
Bounce,"Bengaluru,Non-U.S.",HQ_LOCATION
Ejento,SF Bay Area,HQ_LOCATION
Remote Year,Chicago,HQ_LOCATION
Lola,Boston,HQ_LOCATION
Flytedesk,Boulder,HQ_LOCATION
Inspirato,Denver,HQ_LOCATION
Help.com,Austin,HQ_LOCATION
HopSkipDrive,Los Angeles,HQ_LOCATION
Panda Squad,SF Bay Area,HQ_LOCATION
Tamara Mellon,Los Angeles,HQ_LOCATION
EasyPost,Salt Lake City,HQ_LOCATION
Blackbaud,Charleston,HQ_LOCATION
